index,timestamp,no2,no2_err,h2o,h2o_err
2735,2016-02-05T12:33:57+01:00,22.0516914386226,0.118375510431422,10147927.7063259,1724691.64315228
2736,2016-02-05T12:33:59+01:00,21.8402908159925,0.117250561163237,8128433.53714925,1708658.23519412
2737,2016-02-05T12:34:01+01:00,22.0411799634617,0.118009229721739,10222782.786132,1719354.86698379
2738,2016-02-05T12:34:03+01:00,22.8006351593811,0.118504345957219,7891842.63258615,1725276.48602944
2739,2016-02-05T12:34:06+01:00,23.154802592239,0.114879124465175,11648593.0990114,1676708.26479073
2740,2016-02-05T12:34:08+01:00,23.4468598662531,0.111883362954357,7984640.75092456,1627790.52174637
2741,2016-02-05T12:34:10+01:00,24.502367282824,0.121079066133736,8683562.21118749,1759716.55354406
2742,2016-02-05T12:34:12+01:00,25.7805500243923,0.113671301488679,9450123.99003868,1649910.33777822
2743,2016-02-05T12:34:15+01:00,30.235870406909,0.119799813282722,11204495.5982864,1735950.90617612
2744,2016-02-05T12:34:17+01:00,38.6135706882572,0.131759712998744,8393882.93752954,1888290.43911968
2745,2016-02-05T12:34:19+01:00,39.2486268480527,0.134144414701033,10559944.9647149,1921271.71195744
2746,2016-02-05T12:34:22+01:00,34.3272265367759,0.12248073511587,7176039.72155087,1762835.57065688
2747,2016-02-05T12:34:24+01:00,29.3643312391797,0.122346930149138,9485344.86169267,1769561.79387267
2748,2016-02-05T12:34:26+01:00,26.5433088676335,0.114492818365503,7115733.19292188,1660609.30692916
2749,2016-02-05T12:34:28+01:00,25.3373138232222,0.117268712036457,8840855.84985494,1702873.18195024
2750,2016-02-05T12:34:31+01:00,24.5223348555073,0.110742335448896,10190795.5590941,1613512.55186137
2751,2016-02-05T12:34:33+01:00,24.0245684309284,0.116256768395535,10487229.7005859,1694828.50204028
2752,2016-02-05T12:34:35+01:00,24.1653124746025,0.120620618794758,12457203.9726893,1759019.64508265
2753,2016-02-05T12:34:38+01:00,24.2383479955989,0.117218590167864,8472842.68526078,1704133.48762924
2754,2016-02-05T12:34:40+01:00,25.4303445756869,0.121101058340571,7412691.43897316,1758399.11472542
2755,2016-02-05T12:34:42+01:00,26.5413051354153,0.11875849190943,9738121.17072799,1722411.55856916
2756,2016-02-05T12:34:44+01:00,26.6343804879429,0.121052726333696,9787486.60661521,1755562.34610002
2757,2016-02-05T12:34:47+01:00,26.5003704701787,0.122168082822138,10803568.1303887,1776673.33453038
2758,2016-02-05T12:34:49+01:00,26.9614551888212,0.115993973614003,10888444.0011158,1686150.95023426
2759,2016-02-05T12:34:51+01:00,27.1879707975451,0.119601693242479,8624158.45954222,1733555.6775919
2760,2016-02-05T12:34:53+01:00,26.3884132161651,0.12235740990817,9248134.87294837,1774861.15461057
2761,2016-02-05T12:34:56+01:00,24.7078364903657,0.119989884104736,12179627.0287849,1748742.92326828
2762,2016-02-05T12:34:58+01:00,23.5292670950733,0.122006729257685,8493522.40015132,1774882.99380951
2763,2016-02-05T12:35:00+01:00,23.247590643288,0.118759316041816,7558230.68592623,1728211.27468902
2764,2016-02-05T12:35:03+01:00,23.8670329475702,0.116873549082772,11008130.8710537,1704238.90542058
